source_confidence,method,ece,nll,brier,mean_conf,acc,n_samples,n_questions,FG_mis,delta_acc_mis,delta_conf_mis,rho_topicality,rho_answer_support,rho_veracity,rho_P,rho_PE,rho_eps,beta_topicality,beta_answer_support,beta_veracity
conf_verbalized,isotonic_relabel,0.010076930439521407,0.4320575565892488,0.14112752693595124,0.1996246262487342,0.20597333333333334,18750,750,0.30383970433795343,-0.13306666666666667,0.17077303767128676,0.39826971746859985,0.0629754319724616,0.00021090648910889172,0.09959172311965203,0.30762366288682674,0.13132855806335098,2.42639719387006,1.023375677377909,-0.06838547261134252
conf_verbalized,condition_oracle_logistic,0.012297435126114857,0.2945913986973591,0.08848434762899844,0.19964401672743962,0.20597333333333334,18750,750,0.007107615027231072,-0.13306666666666667,-0.1259590516394356,0.18051884691242062,0.005893533701562577,0.6094915001877224,0.041030400717724534,0.12197027990423999,0.04109543857633003,2.5556398311409043,-0.4897816610648329,5.751323932687193
conf_verbalized,staged_oracle_logistic,0.014921059060640071,0.3010623627900455,0.09058540140065664,0.2000900460405232,0.20597333333333334,18750,750,0.07204144745334533,-0.13306666666666667,-0.06102521921332134,0.20511537429343255,0.0001732353058237536,0.5734819518127737,0.04447479232568133,0.13220935632497885,0.044545289937309884,2.3335715167173947,-0.07193106211787291,4.778895293322321
conf_verbalized,condition_only_oracle,0.007029370839082122,0.3474135517197789,0.10767239008345324,0.20108856182704674,0.20597333333333334,18750,750,0.003560850794211659,-0.13306666666666667,-0.129505815872455,0.08472552489338374,0.0152414808401438,0.9000329942664724,0.0,3.013060882788087e-29,0.0,1.3558270717591039,-0.6099398528320773,5.412177256929398
conf_seqlik,identity,0.6598217197421141,3.2348170220468444,0.5834104037735179,0.8657950530754475,0.20597333333333334,18750,750,0.38877206229765854,-0.13306666666666667,0.2557053956309918,0.2351483296830477,0.25087608007118983,0.005619925663396807,0.1623178787606983,0.3408503203157533,0.00518746550591408,3.9635194956423185,4.34226114453612,-0.7504486223699406
conf_seqlik,temperature_scaling,0.3155422142579879,0.7078597590614563,0.2573423249663288,0.5215155475913212,0.20597333333333334,18750,750,0.16572710483842526,-0.13306666666666667,0.032660438171758614,0.22676187235177034,0.26441002136229513,0.0051144132460933436,0.16719797595672622,0.3331160695697267,0.003399647513388234,0.08806364605543716,0.10086183430080967,-0.01619776832054022
conf_seqlik,platt_logistic,0.055142347669201404,0.43674174213717554,0.141254285709023,0.20330112070656559,0.20597333333333334,18750,750,0.36632506327397946,-0.13306666666666667,0.2332583966073128,0.2267618723517707,0.2644100213622953,0.0051144132460933306,0.1671979759567264,0.333116069569726,0.003399647513388225,0.9685874466419052,1.1093511445976338,-0.1781547296941665
conf_seqlik,isotonic_relabel,0.02273395100684338,0.4172340511682353,0.13599913868441238,0.20262323607491584,0.20597333333333334,18750,750,0.36821706917213015,-0.13306666666666667,0.2351504025054634,0.2528627951887772,0.1845133185993243,0.0026875454972231255,0.14001467996205977,0.37206639439871625,0.04785526635389936,1.3122698374553483,1.1889697372806933,-0.16569302301159478
conf_seqlik,condition_oracle_logistic,0.03057957582764945,0.2831837351546834,0.08475393878120867,0.20410730145059067,0.20597333333333334,18750,750,0.0024562505464431005,-0.13306666666666667,-0.13061041612022356,0.0695118060354594,0.00619813502806905,0.7682073288243666,0.051808630412752826,0.10322067138751463,0.0010534283118376355,1.4495192837975175,-0.45909386484150005,5.901733082564661
conf_seqlik,staged_oracle_logistic,0.025061144260600042,0.2949292174320824,0.08823397346482266,0.2034752502812709,0.20597333333333334,18750,750,0.09220455492941297,-0.13306666666666667,-0.040862111737253695,0.10430101555365674,5.314111710877253e-06,0.7250101469038108,0.056655080140016426,0.11287647179583525,0.0011519714949699295,1.4636013229565714,0.011080774732022411,4.72602698173324
conf_seqlik,condition_only_oracle,0.007029370839082122,0.3474135517197789,0.10767239008345324,0.20108856182704674,0.20597333333333334,18750,750,0.003560850794211659,-0.13306666666666667,-0.129505815872455,0.08472552489338374,0.0152414808401438,0.9000329942664724,0.0,3.013060882788087e-29,0.0,1.3558270717591039,-0.6099398528320773,5.412177256929398
